_c0,userId,gender,n_pages,submit_downgrade,thumbs_down,home,downgrade,roll_advert,cancellation,about,submit_registration,cancel,login,register,add_playlist,nextsong,thumbs_up,error,submit_upgrade,total_length,label
11658,1408796,1,525,0,2,24,0,31,0,0,0,0,0,0,12,413,13,0,0,99770,0
11659,1402304,0,2031,0,25,71,19,23,1,4,0,1,0,0,47,1679,75,2,1,420084,0
11660,1695464,1,1689,0,19,66,21,3,0,4,0,0,0,0,45,1395,66,2,1,346905,0
11661,1007340,1,1264,2,10,45,7,33,1,2,0,1,0,0,39,1028,41,1,3,261048,1
11662,1819656,1,285,0,2,15,0,17,0,0,0,0,0,0,6,219,12,0,0,54075,0
11663,1185211,1,1181,0,10,37,11,0,0,8,0,0,0,0,22,983,56,2,0,248327,0
11664,1772519,1,379,0,2,21,0,19,0,0,0,0,0,0,2,298,20,0,0,74134,0
11665,1114984,1,493,0,7,14,5,7,0,0,0,0,0,0,9,413,19,1,1,100256,0
11666,1799092,1,153,0,2,5,0,12,1,0,0,1,0,0,1,113,8,0,0,26290,0
11667,1690654,0,1463,1,11,69,1,100,0,2,0,0,0,0,19,1112,50,0,1,277236,1
11668,1127678,0,158,0,1,6,0,0,0,1,0,0,0,0,3,139,3,0,0,35129,0
11669,1581516,0,4019,0,41,122,39,5,0,4,0,0,0,0,108,3364,177,4,1,841627,0
11670,1417885,0,1138,0,7,39,5,25,0,4,0,0,0,0,29,945,41,1,1,232607,0
11671,1128284,1,1302,2,14,53,13,35,0,3,0,0,0,0,32,1042,55,0,2,270725,1
11672,1315167,0,757,0,6,28,3,1,0,1,0,0,0,0,13,642,37,0,0,161350,0
11673,1103292,0,392,0,3,17,0,31,0,0,0,0,0,0,6,296,15,2,0,72526,0
11674,1714655,1,2718,0,21,79,22,32,0,7,0,0,0,0,59,2276,109,3,1,564836,0
11675,1152484,0,816,0,5,24,3,32,1,1,0,1,0,0,20,647,41,0,1,158465,0
11676,1382446,0,835,0,8,24,2,4,0,4,0,0,0,0,19,703,33,1,1,174521,0
11677,1771934,1,1210,1,10,40,12,13,0,6,0,0,0,0,24,1004,51,1,0,245663,1
11678,1776283,1,189,0,3,8,0,14,0,0,0,0,0,0,5,144,5,0,0,36255,0
11679,1802428,1,1880,0,18,81,5,61,0,7,0,0,0,0,34,1499,71,3,1,373068,0
11680,1258930,0,248,0,0,9,2,0,1,0,0,1,0,0,3,217,5,0,0,53883,0
11681,1184079,1,1608,0,12,54,7,6,0,3,0,0,0,0,33,1346,71,1,1,339533,0
11682,1144548,1,462,0,3,23,0,25,0,0,0,0,0,0,9,358,17,4,0,87726,0
11683,1077998,0,256,0,4,10,0,23,0,0,0,0,0,0,7,193,11,0,0,47700,0
11684,1638340,0,19,0,1,2,0,1,1,0,0,1,0,0,0,11,2,0,0,2367,0
11685,1407623,0,881,1,2,37,9,42,0,0,0,0,0,0,14,700,39,2,1,173426,1
11686,1247151,0,1802,0,19,63,19,1,0,5,0,0,0,0,41,1515,64,2,1,381107,0
11687,1635363,1,527,0,6,28,1,22,1,1,0,1,0,0,10,410,24,0,1,100514,0
11688,1579430,1,288,0,4,11,4,1,1,0,0,1,0,0,5,236,11,0,0,59652,0
11689,1665033,0,61,0,0,6,0,3,0,0,0,0,0,0,3,40,5,0,0,10129,0
11690,1592824,1,34,0,0,3,0,1,0,0,0,0,0,0,0,30,0,0,0,7600,0
11691,1961911,0,1334,0,10,46,9,16,0,4,0,0,0,0,42,1088,68,2,1,267941,0
11692,1722798,0,1448,0,16,54,8,12,0,4,0,0,0,0,39,1173,72,4,1,287715,0
11693,1713025,0,147,0,2,8,0,10,0,0,0,0,0,0,3,105,8,0,0,26594,0
11694,1038433,1,2787,0,18,92,20,38,0,5,0,0,0,0,67,2318,123,4,1,575916,0
11695,1002751,1,620,0,5,31,9,19,0,0,0,0,0,0,20,492,20,0,1,120664,0
11696,1960675,0,1238,0,10,55,10,20,0,5,0,0,0,0,20,1032,38,0,1,259625,0
11697,1993643,1,1037,0,9,36,9,9,0,0,0,0,0,0,25,861,36,1,1,214562,0
11698,1536489,1,482,0,4,20,2,22,1,1,0,1,0,0,6,372,17,0,1,91657,0
11699,1668497,1,1617,0,16,61,9,9,0,4,0,0,0,0,28,1378,57,4,1,338026,0
11700,1009018,0,2126,1,17,70,21,15,0,2,0,0,0,0,55,1783,86,1,2,440434,1
11701,1594593,1,2546,1,27,72,24,17,1,3,0,1,0,0,62,2133,115,5,2,529163,1
11702,1726282,1,15,0,0,1,1,0,1,0,0,1,0,0,0,8,1,0,1,2482,0
11703,1881329,1,635,0,10,20,0,35,0,1,0,0,0,0,9,508,25,0,0,129490,0
11704,1658775,0,29,0,0,1,0,1,0,0,0,0,0,0,1,22,2,0,0,5589,0
11705,1422298,0,580,0,7,31,0,34,0,1,0,0,0,0,12,437,19,1,0,109708,0
11706,1951123,0,363,0,4,25,0,19,0,2,0,0,0,0,6,259,19,1,0,64380,0
11707,1048710,1,1581,1,15,56,8,29,0,2,0,0,0,0,31,1298,58,2,1,320814,1
11708,1860180,1,1735,0,22,67,5,33,0,4,0,0,0,0,31,1415,90,4,1,349783,0
11709,1105158,1,1929,0,10,78,21,18,1,0,0,1,0,0,44,1565,98,2,1,393186,0
11710,1280957,0,3775,2,28,114,38,16,0,4,0,0,0,0,87,3193,150,3,2,785093,1
11711,1470904,1,1893,0,9,70,28,4,0,3,0,0,0,0,44,1578,78,0,0,389191,0
11712,1940463,0,1803,0,19,79,17,18,0,4,0,0,0,0,52,1456,66,2,1,361054,0
11713,1045828,0,701,0,3,26,10,3,1,0,0,1,0,0,18,574,30,1,1,139340,0
11714,1263322,0,1990,1,11,91,12,42,0,9,0,0,0,0,45,1589,76,4,2,391625,1
11715,1769200,0,3992,0,44,125,29,3,0,4,0,0,0,0,109,3379,167,2,0,845196,0
11716,1692735,0,1532,0,15,42,8,27,0,5,0,0,0,0,36,1273,69,3,1,316867,0
11717,1133285,1,242,0,2,11,0,17,0,0,0,0,0,0,5,183,3,1,0,43858,0
11718,1653194,1,3071,0,26,96,28,4,0,7,0,0,0,0,96,2549,138,1,0,632477,0
11719,1188619,1,651,0,5,40,0,32,0,3,0,0,0,0,12,492,29,0,0,123052,0
11720,1712537,1,1062,0,12,46,6,12,0,3,0,0,0,0,27,868,38,2,1,212549,0
11721,1185562,0,988,0,11,37,9,13,1,2,0,1,0,0,16,825,33,0,1,207092,0
11722,1994975,1,357,0,5,9,2,0,0,1,0,0,0,0,8,308,15,0,0,74897,0
11723,1811837,1,747,0,5,22,8,0,0,1,0,0,0,0,15,636,32,0,1,157062,0
11724,1913097,1,117,0,0,7,0,5,0,0,0,0,0,0,0,98,5,0,0,23916,0
11725,1509158,0,319,1,2,12,4,11,0,0,0,0,0,0,4,257,17,0,1,64483,1
11726,1494824,1,2085,1,19,71,16,26,0,4,0,0,0,0,41,1710,102,2,1,428173,1
11727,1370411,0,350,0,4,12,0,23,0,0,0,0,0,0,6,282,12,0,0,74126,0
11728,1831973,0,68,0,0,5,0,3,0,1,0,0,0,0,1,48,5,0,0,12533,0
11729,1078607,1,825,1,4,33,1,49,0,2,0,0,0,0,24,646,24,0,0,161388,1
11730,1917030,1,808,0,7,27,8,1,1,4,0,1,0,0,21,674,33,2,0,166234,0
11731,1967201,1,1185,2,18,53,12,10,0,4,0,0,0,0,31,942,55,2,1,237908,1
11732,1656011,1,374,0,1,14,3,6,0,2,0,0,0,0,10,291,14,0,1,74174,0
11733,1913778,1,2460,0,22,88,19,2,0,5,0,0,0,0,62,2072,100,2,1,515750,0
11734,1431632,1,2497,0,22,87,23,8,0,5,0,0,0,0,54,2100,91,2,1,525213,0
11735,1032818,0,280,0,4,16,0,13,0,0,0,0,0,0,5,214,13,3,0,51863,0
11736,1936735,1,582,0,5,28,0,36,1,0,0,1,0,0,11,445,19,0,1,109757,0
11737,1150445,0,1119,0,8,41,11,0,0,4,0,0,0,0,24,935,50,1,0,234297,0
11738,1345642,1,284,0,2,10,0,21,0,1,0,0,0,0,2,229,9,0,1,58587,0
11739,1493923,1,550,0,3,28,0,42,0,0,0,0,0,0,11,415,18,0,0,104741,0
11740,1975256,0,3622,1,44,120,36,6,0,8,0,0,0,0,80,3004,184,2,1,744723,1
11741,1712763,1,190,0,1,10,0,10,0,0,0,0,0,0,3,141,5,0,0,34540,0
11742,1955771,1,1135,0,5,41,13,5,1,3,0,1,0,0,35,939,45,0,1,237296,0
11743,1516968,0,642,0,3,21,3,5,0,1,0,0,0,0,13,536,34,1,1,134941,0
11744,1039007,1,2265,1,16,79,20,3,0,4,0,0,0,0,53,1934,82,0,1,481347,1
11745,1848870,1,2067,1,17,81,9,12,0,4,0,0,0,0,51,1740,80,2,2,431892,1
11746,1112698,1,80,0,0,4,2,0,0,0,0,0,0,0,1,65,6,0,0,17483,0
11747,1675369,0,785,0,9,31,4,6,1,1,0,1,0,0,22,652,33,1,1,164095,0
11748,1629812,0,3004,1,31,107,18,32,0,5,0,0,0,0,77,2483,133,7,2,623637,1
11749,1197520,1,172,0,3,6,0,12,0,1,0,0,0,0,3,126,8,0,0,30911,0
11750,1271019,1,542,0,7,22,0,25,1,1,0,1,0,0,13,422,15,0,1,104239,0
11751,1305312,0,2018,0,16,81,7,53,0,3,0,0,0,0,44,1652,71,3,1,411014,0
11752,1584468,1,2137,0,19,88,21,2,0,6,0,0,0,0,43,1792,86,3,0,449289,0
11753,1034728,1,322,0,4,15,0,16,0,0,0,0,0,0,16,241,14,1,0,59835,0
11754,1916668,0,1739,0,17,58,14,2,0,4,0,0,0,0,40,1467,70,2,0,373118,0
11755,1142200,1,354,0,2,9,2,4,0,0,0,0,0,0,10,300,16,1,1,74898,0
11756,1882491,1,286,0,2,15,0,19,0,1,0,0,0,0,6,217,13,0,0,53881,0
11757,1325825,1,1010,0,8,33,5,29,0,2,0,0,0,0,26,825,40,1,1,205588,0
11758,1235104,1,725,0,5,32,4,5,1,1,0,1,0,0,17,607,23,0,1,152817,0
11759,1393968,1,889,0,11,40,7,5,0,1,0,0,0,0,15,741,32,1,1,187090,0
11760,1947981,1,581,0,4,34,0,37,0,0,0,0,0,0,14,431,20,0,0,106504,0
11761,1984747,0,1852,0,15,56,15,7,0,0,0,0,0,0,49,1568,78,1,1,389630,0
11762,1891830,1,1796,0,10,66,13,1,1,1,0,1,0,0,52,1515,75,1,0,377603,0
11763,1065798,1,1232,0,13,44,11,21,1,4,0,1,0,0,34,980,62,3,1,243703,0
11764,1001607,0,2307,1,16,71,19,7,0,4,0,0,0,0,51,1929,107,1,2,478413,1
11765,1489570,1,1896,0,19,90,11,26,0,6,0,0,0,0,36,1531,83,0,1,378876,0
11766,1484783,1,1487,2,14,45,8,48,0,2,0,0,0,0,48,1187,54,0,2,299078,1
11767,1859826,1,473,0,1,20,0,32,0,0,0,0,0,0,10,367,21,0,0,87559,0
11768,1065589,0,1402,1,11,48,12,38,0,5,0,0,0,0,33,1128,69,2,1,282327,1
11769,1558004,0,736,0,9,30,3,28,0,3,0,0,0,0,19,560,34,0,1,140653,0
11770,1764732,1,92,0,0,3,2,0,1,0,0,1,0,0,3,74,8,0,0,19049,0
11771,1705396,0,3060,1,32,112,26,55,0,6,0,0,0,0,66,2482,129,9,2,609823,1
11772,1851581,1,1815,1,23,60,15,6,0,2,0,0,0,0,42,1521,77,4,1,375338,1
11773,1452714,1,2974,1,17,105,28,14,0,5,0,0,0,0,77,2464,139,3,2,616195,1
11774,1322698,1,2197,1,11,83,10,30,0,4,0,0,0,0,57,1823,85,6,1,453183,1
11775,1923077,0,541,0,7,29,0,36,0,0,0,0,0,0,19,396,27,1,0,100047,0
11776,1618650,1,983,0,18,33,3,40,1,0,0,1,0,0,16,787,43,1,1,197574,0
11777,1062190,1,57,0,0,4,0,2,0,0,0,0,0,0,1,43,3,0,0,12042,0
11778,1214558,0,885,0,8,27,5,19,0,0,0,0,0,0,18,738,39,0,1,184875,0
11779,1237867,0,1128,0,4,42,10,3,0,2,0,0,0,0,20,958,53,0,0,237591,0
11780,1000248,0,2386,0,25,74,22,0,0,2,0,0,0,0,57,2007,105,1,0,497249,0
11781,1385050,1,231,0,3,12,0,14,0,0,0,0,0,0,4,176,9,0,0,43192,0
11782,1575130,1,343,0,2,7,0,23,0,0,0,0,0,0,6,270,15,0,0,68127,0
11783,1229223,1,3682,2,30,133,29,33,0,9,0,0,0,0,89,3054,156,3,3,761467,1
11784,1965888,1,3240,0,30,112,29,2,0,4,0,0,0,0,73,2762,123,4,0,690110,0
11785,1791985,1,381,1,3,20,2,17,0,2,0,0,0,0,6,301,17,1,0,76012,1
11786,1902116,1,385,0,1,15,0,30,0,2,0,0,0,0,9,294,14,0,0,73312,0
11787,1534715,1,626,0,3,21,6,10,0,1,0,0,0,0,16,515,27,1,1,124596,0
11788,1553843,0,34,0,0,2,0,2,0,0,0,0,0,0,1,26,0,0,0,6400,0
11789,1314415,1,413,0,2,21,0,28,0,1,0,0,0,0,5,313,13,0,0,80315,0
11790,1761006,1,1353,1,12,47,20,34,0,0,0,0,0,0,33,1094,61,1,2,272004,1
11791,1122706,1,1013,0,1,58,0,78,0,1,0,0,0,0,32,757,33,1,0,188291,0
11792,1490694,1,214,0,2,13,2,9,1,0,0,1,0,0,2,163,7,0,1,41103,0
11793,1239713,0,1524,0,16,73,4,36,0,3,0,0,0,0,23,1223,67,0,1,300372,0
11794,1709370,0,944,1,7,51,5,24,0,1,0,0,0,0,20,739,36,1,2,186215,1
11795,1855352,0,1126,1,6,59,4,42,0,2,0,0,0,0,22,877,55,1,2,214468,1
11796,1999120,0,73,0,0,5,0,1,0,0,0,0,0,0,5,56,5,0,0,12863,0
11797,1219238,1,685,0,3,29,8,0,0,2,0,0,0,0,20,558,32,0,0,136418,0
11798,1353496,1,2885,1,26,114,17,16,0,6,0,0,0,0,53,2390,130,3,1,598431,1
11799,1059887,0,127,0,0,6,0,3,0,0,0,0,0,0,3,107,4,0,0,26908,0
11800,1616650,0,2164,0,13,56,23,7,1,2,0,1,0,0,54,1843,87,2,1,454281,0
11801,1117870,0,211,0,4,15,0,13,0,1,0,0,0,0,7,150,4,0,0,36206,0
11802,1962135,1,1906,0,19,59,23,31,0,4,0,0,0,0,45,1557,80,0,1,386319,0
11803,1215945,1,40,0,0,5,0,4,0,1,0,0,0,0,1,24,0,0,0,5525,0
11804,1484091,0,1941,2,14,82,14,30,0,4,0,0,0,0,45,1575,71,7,2,399328,1
11805,1338788,1,1809,0,14,58,17,11,0,8,0,0,0,0,49,1513,86,1,1,374436,0
11806,1545034,0,373,0,1,20,0,22,0,2,0,0,0,0,9,279,22,0,0,71394,0
11807,1454715,0,1497,1,12,44,21,15,0,3,0,0,0,0,38,1238,65,3,1,315986,1
11808,1667027,1,444,0,0,18,7,0,1,1,0,1,0,0,17,360,18,1,0,87986,0
11809,1420604,1,829,1,9,33,6,28,0,0,0,0,0,0,14,665,29,3,1,166064,1
11810,1144235,0,1544,1,13,56,10,35,0,2,0,0,0,0,43,1249,56,1,2,310843,1
11811,1775165,0,880,2,12,42,2,51,0,1,0,0,0,0,19,673,38,0,2,166155,1
11812,1421855,0,2277,1,23,82,24,13,0,4,0,0,0,0,57,1862,106,1,2,456221,1
11813,1505733,1,1537,0,19,52,16,9,0,1,0,0,0,0,35,1287,63,1,1,316895,0
11814,1201359,0,370,0,5,17,0,25,0,0,0,0,0,0,5,286,16,0,0,71342,0
11815,1295886,0,4127,3,22,182,16,119,0,4,0,0,0,0,117,3303,154,4,3,810434,1
11816,1725586,1,62,0,0,2,0,2,0,0,0,0,0,0,0,54,1,0,0,13185,0
11817,1208357,1,912,1,8,44,4,31,0,2,0,0,0,0,16,719,36,0,1,177265,1
11818,1365305,1,836,0,4,34,2,40,0,1,0,0,0,0,16,671,30,0,1,172113,0
11819,1728052,1,2239,0,20,68,30,7,0,5,0,0,0,0,43,1882,88,2,1,468426,0
11820,1457574,0,993,1,12,33,9,8,1,4,0,1,0,0,24,822,36,0,2,200517,1
11821,1703011,1,2042,1,16,82,12,37,0,2,0,0,0,0,51,1689,84,3,1,426062,1
11822,1947193,0,297,0,5,15,0,12,0,0,0,0,0,0,6,236,10,0,0,59789,0
11823,1235665,0,396,0,3,13,1,0,0,0,0,0,0,0,5,330,23,0,0,79907,0
11824,1723229,1,385,0,2,17,3,23,0,0,0,0,0,0,6,304,14,0,1,75854,0
11825,1625717,1,934,0,7,35,9,2,0,2,0,0,0,0,25,772,38,2,1,193368,0
11826,1538852,0,831,0,6,31,2,40,0,3,0,0,0,0,17,649,36,1,1,160089,0
11827,1578408,0,851,0,7,27,6,4,0,1,0,0,0,0,21,715,30,2,1,178375,0
11828,1216359,0,215,0,4,8,0,13,0,1,0,0,0,0,5,162,8,0,0,41606,0
11829,1768352,1,2718,1,21,95,17,22,0,7,0,0,0,0,68,2284,110,2,2,568198,1
11830,1219900,0,1022,0,7,31,10,0,0,3,0,0,0,0,17,866,46,1,0,211172,0
11831,1497738,0,1541,0,9,63,18,4,1,5,0,1,0,0,32,1291,60,1,1,315068,0
11832,1499040,1,1781,0,12,52,21,0,0,5,0,0,0,0,48,1516,71,1,0,379448,0
11833,1519051,0,2218,0,26,91,20,4,0,7,0,0,0,0,47,1844,76,2,0,456813,0
11834,1637915,1,2775,0,23,94,31,19,0,3,0,0,0,0,73,2286,114,5,1,570622,0
11835,1421970,1,542,0,4,17,2,0,0,0,0,0,0,0,15,453,27,0,0,112098,0
11836,1317720,1,620,1,5,28,8,16,0,2,0,0,0,0,11,494,25,1,1,123107,1
11837,1395854,0,3341,1,35,107,31,9,0,9,0,0,0,0,67,2808,140,3,1,697041,1
11838,1205703,1,1608,0,11,40,14,2,0,2,0,0,0,0,35,1393,63,1,0,340839,0
11839,1308454,0,3110,1,23,110,32,15,0,5,0,0,0,0,89,2567,147,5,2,636573,1
11840,1157356,0,1148,0,7,47,10,19,0,1,0,0,0,0,25,945,51,0,1,235553,0
11841,1991757,1,1196,0,14,44,10,0,0,0,0,0,0,0,27,998,48,2,1,247166,0
11842,1174998,1,1043,0,7,40,10,22,1,4,0,1,0,0,19,856,36,1,1,212505,0
11843,1536380,1,1050,1,7,42,14,8,0,4,0,0,0,0,21,854,52,2,1,211426,1
11844,1000611,0,1771,0,11,67,13,34,0,4,0,0,0,0,36,1447,71,3,1,354871,0
11845,1887879,1,1541,1,14,58,14,5,0,1,0,0,0,0,36,1280,65,0,2,322062,1
11846,1600810,0,352,0,4,20,0,19,0,0,0,0,0,0,9,266,13,0,0,66473,0
11847,1655008,0,468,0,5,19,2,21,0,1,0,0,0,0,16,371,17,0,1,88513,0
11848,1297409,1,588,1,3,26,4,7,1,1,0,1,0,0,15,483,28,2,0,119181,1
11849,1063162,1,117,0,0,11,0,8,0,1,0,0,0,0,0,84,4,0,0,21673,0
11850,1165700,0,2139,1,21,94,24,41,1,5,0,1,0,0,38,1754,72,4,1,440505,1
11851,1640463,0,2677,1,18,91,26,34,0,7,0,0,0,0,60,2211,133,1,1,553532,1
11852,1063244,1,78,0,0,5,0,6,0,0,0,0,0,0,1,59,3,0,0,14864,0
11853,1013088,0,203,0,1,7,0,12,0,0,0,0,0,0,7,162,4,0,0,39962,0
11854,1893052,1,524,0,4,25,0,31,0,0,0,0,0,0,9,405,21,0,0,100869,0
11855,1893767,0,4063,0,36,138,38,14,0,6,0,0,0,0,104,3405,152,7,1,841823,0
11856,1607684,0,2844,2,26,103,24,18,0,8,0,0,0,0,67,2344,120,5,3,580692,1
11857,1456868,0,167,0,4,10,0,6,0,0,0,0,0,0,3,135,3,0,0,35130,0
11858,1225623,0,1601,1,12,50,8,28,0,3,0,0,0,0,40,1330,74,0,2,330824,1
11859,1229547,1,355,0,4,14,0,3,0,1,0,0,0,0,8,293,11,0,1,74422,0
11860,1474225,0,385,0,4,10,1,4,0,1,0,0,0,0,11,314,20,0,1,79305,0
11861,1294532,1,847,0,3,36,6,27,1,3,0,1,0,0,16,679,26,0,1,168751,0
11862,1349481,0,585,0,7,24,0,23,0,0,0,0,0,0,12,472,25,2,0,118601,0
11863,1738888,0,636,0,1,32,3,11,0,2,0,0,0,0,12,519,25,0,1,129516,0
11864,1974678,0,116,0,0,2,0,9,0,0,0,0,0,0,1,94,6,0,0,23901,0
11865,1980435,0,826,1,9,36,4,35,0,0,0,0,0,0,19,645,35,1,1,164630,1
11866,1837725,0,972,0,5,26,2,34,0,0,0,0,0,0,21,792,43,1,1,195780,0
11867,1953531,0,135,0,3,5,0,7,0,0,0,0,0,0,4,93,6,0,0,22152,0
11868,1466995,1,89,0,1,4,0,4,0,0,0,0,0,0,2,66,5,0,0,17664,0
11869,1248440,1,361,0,2,21,1,12,0,1,0,0,0,0,5,283,13,0,1,72031,0
11870,1157242,1,939,1,9,31,4,17,0,1,0,0,0,0,16,784,32,1,1,193282,1
11871,1720071,1,640,0,10,30,0,31,0,0,0,0,0,0,14,501,23,1,0,124411,0
11872,1687140,0,530,0,1,23,0,33,0,2,0,0,0,0,15,397,24,0,0,97861,0
11873,1422440,0,1012,0,10,34,7,26,1,2,0,1,0,0,21,836,40,0,1,203534,0
11874,1195182,1,1771,0,11,56,11,1,0,3,0,0,0,0,41,1493,77,0,0,374469,0
11875,1870435,0,453,0,2,23,0,30,0,0,0,0,0,0,6,349,18,1,0,86832,0
11876,1986801,1,373,0,4,20,0,23,0,1,0,0,0,0,7,282,12,2,1,70819,0
11877,1459406,1,3096,0,23,113,42,3,1,10,0,1,0,0,72,2558,140,6,1,639913,0
11878,1921927,1,234,0,1,10,0,17,0,2,0,0,0,0,1,184,7,0,0,46009,0
11879,1476251,1,158,0,1,7,0,11,0,0,0,0,0,0,2,121,5,0,0,29659,0
11880,1052978,0,79,0,2,4,0,4,0,0,0,0,0,0,2,61,1,0,0,14930,0
11881,1567060,0,364,0,1,18,0,25,0,1,0,0,0,0,12,273,16,0,0,68669,0
11882,1840592,0,404,0,3,22,1,20,0,0,0,0,0,0,7,302,14,0,1,72902,0
11883,1525765,0,3182,1,32,119,23,29,0,7,0,0,0,0,72,2638,126,6,1,644902,1
11884,1870626,1,821,0,9,29,6,15,1,0,0,1,0,0,18,662,34,0,1,167239,0
11885,1619708,0,1106,0,9,39,11,10,0,2,0,0,0,0,19,915,54,1,1,228039,0
11886,1828878,0,138,0,2,8,0,8,0,1,0,0,0,0,1,107,4,0,1,26644,0
11887,1478874,1,2835,0,30,116,26,3,0,5,0,0,0,0,67,2357,117,4,0,583790,0
11888,1621703,0,118,0,0,9,0,8,0,0,0,0,0,0,4,84,4,0,0,21202,0
11889,1598079,0,2387,0,23,89,20,2,0,0,0,0,0,0,54,2016,101,6,0,493066,0
11890,1611814,1,3478,0,20,130,33,40,0,6,0,0,0,0,69,2872,161,5,1,723546,0
11891,1615403,1,583,0,6,22,4,3,1,4,0,1,0,0,12,477,22,1,1,118133,0
11892,1211841,1,4145,0,36,116,25,31,0,4,0,0,0,0,107,3491,179,5,1,870841,0
11893,1240694,0,1113,0,13,38,12,2,0,4,0,0,0,0,16,930,50,2,1,236560,0
11894,1864398,0,1418,0,15,54,14,1,0,3,0,0,0,0,33,1170,62,0,1,285863,0
11895,1786157,1,923,0,4,49,2,28,0,3,0,0,0,0,21,720,43,0,1,179559,0
11896,1459958,1,1270,0,16,45,4,1,0,1,0,0,0,0,38,1061,49,2,1,264581,0
11897,1405880,0,2971,0,29,103,26,2,0,6,0,0,0,0,66,2496,111,5,0,627775,0
11898,1778364,1,534,0,5,25,0,30,0,3,0,0,0,0,8,413,18,0,0,101534,0
11899,1663119,0,3029,1,27,119,19,38,0,8,0,0,0,0,59,2492,130,3,2,631059,1
11900,1456261,0,1416,0,17,43,17,3,0,2,0,0,0,0,41,1178,58,2,0,291705,0
11901,1137682,1,489,0,4,24,0,28,0,1,0,0,0,0,9,362,23,2,0,91427,0
11902,1004827,1,1855,0,18,78,12,19,0,5,0,0,0,0,50,1512,80,2,1,378897,0
11903,1063370,1,2281,0,15,71,17,15,0,6,0,0,0,0,64,1890,117,3,1,470495,0
11904,1703748,1,1096,1,9,49,4,31,0,2,0,0,0,0,37,853,58,1,1,209499,1
11905,1216421,1,1130,0,7,52,14,10,0,1,0,0,0,0,25,913,48,2,1,227572,0
11906,1526764,1,3596,0,33,125,25,1,0,3,0,0,0,0,90,3038,132,4,1,757069,0
11907,1655285,1,341,0,4,10,0,17,0,1,0,0,0,0,7,273,10,0,1,62842,0
11908,1786687,0,1048,0,12,37,2,16,0,1,0,0,0,0,15,879,40,2,1,218098,0
11909,1366936,0,1915,0,14,72,17,11,0,4,0,0,0,0,49,1597,89,0,1,394801,0
11910,1747701,1,1269,0,6,47,11,0,0,3,0,0,0,0,28,1080,38,3,0,269978,0
11911,1312391,0,615,0,6,17,4,2,1,0,0,1,0,0,16,519,24,1,0,128724,0
11912,1711406,1,353,0,1,21,1,12,0,1,0,0,0,0,7,274,17,0,1,67289,0
11913,1792413,0,1874,0,18,67,15,18,0,5,0,0,0,0,40,1566,77,1,1,383979,0
11914,1227847,0,394,0,4,17,0,15,0,0,0,0,0,0,9,309,15,0,1,75237,0
11915,1567825,1,358,0,1,19,0,16,0,0,0,0,0,0,2,279,13,0,0,68352,0
11916,1016074,1,386,0,1,12,4,1,0,0,0,0,0,0,12,329,13,0,1,80059,0
11917,1963776,1,1075,0,12,44,11,5,1,0,0,1,0,0,35,870,48,0,1,216383,0
11918,1143455,0,932,0,5,39,11,0,0,2,0,0,0,0,22,780,39,1,0,192869,0
11919,1534510,0,1006,1,5,43,10,7,0,1,0,0,0,0,17,827,47,2,1,202467,1
11920,1748390,0,1575,0,9,51,13,1,0,3,0,0,0,0,51,1324,73,4,0,331522,0
11921,1903054,0,748,0,5,27,2,32,1,0,0,1,0,0,19,609,24,0,1,156130,0
11922,1657811,0,437,0,2,19,0,31,0,0,0,0,0,0,8,347,16,0,0,87093,0
11923,1560602,0,888,0,6,41,3,39,0,1,0,0,0,0,24,700,37,0,1,174056,0
11924,1212626,1,686,0,6,24,6,5,0,3,0,0,0,0,18,562,30,3,1,140395,0
11925,1770072,0,690,0,6,19,7,2,0,0,0,0,0,0,12,589,31,3,0,140038,0
11926,1958741,1,1671,0,18,66,10,12,0,2,0,0,0,0,34,1380,61,1,1,341249,0
11927,1701224,0,789,0,9,30,2,0,0,4,0,0,0,0,17,657,35,1,0,165109,0
11928,1268473,0,383,0,2,18,0,24,0,1,0,0,0,0,7,306,13,1,0,79101,0
11929,1861324,0,76,0,0,5,0,2,0,0,0,0,0,0,3,58,2,0,0,14689,0
11930,1665147,1,240,0,0,8,1,1,1,1,0,1,0,0,5,212,6,0,0,52771,0
11931,1217514,1,1393,1,13,67,1,72,0,2,0,0,0,0,33,1085,55,1,2,269935,1
11932,1630266,0,30,0,0,1,0,2,0,0,0,0,0,0,1,24,0,0,0,5976,0
11933,1215586,0,628,0,3,20,8,1,1,0,0,1,0,0,10,541,17,0,0,138249,0
11934,1898714,0,620,1,5,31,5,20,1,1,0,1,0,0,16,496,15,1,1,121688,1
11935,1343911,1,584,0,6,24,2,9,1,1,0,1,0,0,16,475,22,0,1,114996,0
11936,1757031,1,703,0,6,19,5,0,1,2,0,1,0,0,20,594,26,1,0,149534,0
11937,1725463,1,501,1,0,24,4,18,0,0,0,0,0,0,9,402,19,1,1,100257,1
11938,1321001,1,1830,0,13,62,17,1,0,7,0,0,0,0,41,1558,67,0,0,385931,0
11939,1346125,0,3370,0,32,95,35,1,1,9,0,1,0,0,93,2856,133,6,0,709982,0
11940,1719876,0,1182,0,12,50,5,24,1,2,0,1,0,0,28,964,48,0,1,240405,0
11941,1946553,0,817,0,6,26,2,15,0,1,0,0,0,0,21,676,27,1,1,166280,0
